ContigName	GO
d_sym_105252	GO:0009535;GO:0019898;GO:0009654;GO:0005509;GO:0015979;GO:0042549
d_sym_105256	No_GO
d_sym_105259	GO:0009535;GO:0009523;GO:0009055;GO:0020037;GO:0015979;GO:0022904;GO:0006810
d_sym_105268	No_GO
d_sym_105270	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0015979;GO:0018298
d_sym_105271	No_GO
d_sym_105282	No_GO
d_sym_105285	GO:0016021;GO:0004128;GO:0016126
d_sym_105286	No_GO
d_sym_105290	No_GO
d_sym_105291	No_GO
d_sym_105292	GO:0009535;GO:0016021;GO:0051537;GO:0046872;GO:0009496;GO:0008121;GO:0022900
d_sym_105296	GO:0009535;GO:0016021;GO:0045156;GO:0016491;GO:0009767;GO:0022904;GO:0006810
d_sym_105305	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0009765;GO:0018298
d_sym_105308	GO:0046872;GO:0004802
d_sym_105319	GO:0005737;GO:0005874;GO:0005525;GO:0003924;GO:0005198;GO:0007018;GO:0051258
d_sym_105337	GO:0009535;GO:0016021;GO:0009522;GO:0051539;GO:0016168;GO:0046872;GO:0016491;GO:0022900;GO:0015979;GO:0018298;GO:0006810
d_sym_105339	GO:0004197;GO:0003676;GO:0008270;GO:0006508
d_sym_105343	No_GO
d_sym_105345	GO:0010287;GO:0005524;GO:0004672
d_sym_105346	No_GOcodes
d_sym_105347	GO:0005840;GO:0003735;GO:0006412
d_sym_105350	GO:0009535;GO:0016021;GO:0009522;GO:0009523;GO:0016168;GO:0046872;GO:0015979;GO:0018298
d_sym_105352	GO:0009507;GO:0030076;GO:0016168;GO:0018298
d_sym_105363	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0015979;GO:0018298
d_sym_105366	GO:0009507;GO:0030076;GO:0016168;GO:0018298
d_sym_105367	GO:0005758;GO:0070469;GO:0010181;GO:0020037;GO:0004460;GO:0022900;GO:0006089;GO:0006810
d_sym_105382	No_GO
d_sym_105385	No_GO
d_sym_105394	No_GOcodes
d_sym_105401	No_GO
d_sym_105412	No_GO
d_sym_105414	GO:0005737;GO:0005524;GO:0004618;GO:0006096
d_sym_105415	GO:0005509
d_sym_105419	No_GO
d_sym_105421	GO:0005737;GO:0005856;GO:0005524
d_sym_105422	GO:0031969;GO:0016021;GO:0000287;GO:0004497;GO:0016984;GO:0009853;GO:0019253
d_sym_105425	GO:0009535;GO:0016021;GO:0009522;GO:0009523;GO:0016168;GO:0046872;GO:0015979;GO:0018298
d_sym_105426	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0015979;GO:0018298
d_sym_105433	GO:0005524;GO:0016874;GO:0046872
d_sym_105440	No_GOcodes
d_sym_105452	GO:0004089;GO:0008270;GO:0015976
d_sym_105468	No_GOcodes
d_sym_105471	GO:0005576;GO:0000139
d_sym_105473	No_GO
d_sym_105476	GO:0009535;GO:0016021;GO:0009522;GO:0051539;GO:0016168;GO:0046872;GO:0016491;GO:0022900;GO:0015979;GO:0018298;GO:0006810
d_sym_105483	No_GO
d_sym_105484	No_GO
d_sym_105489	GO:0005524;GO:0006950
d_sym_105492	GO:0005524;GO:0051082;GO:0006457
d_sym_105498	No_GOcodes
d_sym_105500	No_GO
d_sym_105517	No_GO
d_sym_105521	GO:0005737;GO:0009055;GO:0043295;GO:0004364;GO:0050661;GO:0015035;GO:0045454;GO:0031154;GO:0022900;GO:0006979
d_sym_105532	GO:0000785;GO:0000932;GO:0005524;GO:0004004;GO:0003682;GO:0003677;GO:0003723;GO:0008270;GO:0007049;GO:0006281;GO:0006260;GO:0009048;GO:0071044;GO:0000184;GO:0006449
d_sym_105533	GO:0009535;GO:0016021;GO:0009522;GO:0009523;GO:0016168;GO:0046872;GO:0015979;GO:0018298
d_sym_105547	GO:0016021;GO:0005886
d_sym_105553	GO:0009507;GO:0030076;GO:0016168;GO:0018298
d_sym_105554	GO:0005829;GO:0005739;GO:0005524;GO:0004329;GO:0004477;GO:0004488;GO:0004486;GO:0046655;GO:0009396;GO:0000105;GO:0009086;GO:0006730;GO:0006164
d_sym_105556	No_GO
d_sym_105570	No_GO
d_sym_105571	No_GO
d_sym_105574	No_GO
d_sym_105576	GO:0005777;GO:0004451;GO:0006097;GO:0006099
d_sym_105598	No_GOcodes
d_sym_105619	GO:0009535;GO:0045261;GO:0005524;GO:0046933;GO:0046961;GO:0015991;GO:0015986
d_sym_105622	GO:0031072;GO:0051082;GO:0006457
d_sym_105640	No_GO
d_sym_105642	GO:0005739;GO:0004314;GO:0005488;GO:0006633
d_sym_105671	GO:0022627;GO:0005730;GO:0003735;GO:0000028
d_sym_105677	GO:0005524;GO:0005515;GO:0004674;GO:0031142;GO:2000750;GO:0007346;GO:0031929
d_sym_105690	GO:0009535;GO:0016021;GO:0009522;GO:0051539;GO:0016168;GO:0046872;GO:0016491;GO:0022900;GO:0015979;GO:0018298;GO:0006810
d_sym_105704	GO:0005737;GO:0004365;GO:0051287;GO:0050661;GO:0006096
d_sym_105726	GO:0005792;GO:0005787;GO:0008233;GO:0006508;GO:0006465
d_sym_105737	GO:0016021
d_sym_105742	GO:0005622;GO:0031419;GO:0008898;GO:0008705;GO:0008270;GO:0042558
d_sym_105744	GO:0009507;GO:0030076;GO:0016168;GO:0018298
d_sym_105746	No_GO
d_sym_105757	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0015979;GO:0018298
d_sym_105767	GO:0022627;GO:0003735;GO:0006412
d_sym_105771	No_GO
d_sym_105776	No_GO
d_sym_105779	No_GOcodes
d_sym_105792	No_GOcodes
d_sym_105794	GO:0031969;GO:0016021;GO:0000287;GO:0004497;GO:0016984;GO:0009853;GO:0019253
d_sym_105802	GO:0005840;GO:0003723;GO:0003735;GO:0006412
d_sym_105803	No_GO
d_sym_105808	GO:0004089;GO:0042803;GO:0008270;GO:0015976;GO:0051289
d_sym_105817	GO:0016021;GO:0004128;GO:0016126
d_sym_105822	No_GO
d_sym_105827	GO:0046872;GO:0004802
d_sym_105836	GO:0005829;GO:0010008;GO:0015031
d_sym_105842	No_GO
d_sym_105848	GO:0005730;GO:0005524;GO:0004004;GO:0003723;GO:0006364
d_sym_105864	GO:0010494;GO:0048471;GO:0005515;GO:0003723;GO:0006417;GO:0034063
d_sym_105869	No_GOcodes
d_sym_105879	GO:0005576;GO:0003993;GO:0046872
d_sym_105882	GO:0005737;GO:0005524;GO:0051082;GO:0006457;GO:0006950
d_sym_105887	No_GO
d_sym_105890	No_GO
d_sym_105899	GO:0005788;GO:0005524;GO:0006950
d_sym_105902	GO:0005938;GO:0016021;GO:0005524;GO:0004709;GO:0046872;GO:0030587;GO:0030435
d_sym_105903	No_GO
d_sym_105906	GO:0005576
d_sym_105910	No_GO
d_sym_105918	GO:0016021;GO:0005886
d_sym_105920	GO:0031969;GO:0016021;GO:0000287;GO:0004497;GO:0016984;GO:0009853;GO:0019253
d_sym_105931	No_GO
d_sym_105943	GO:0050660;GO:0016491
d_sym_105954	No_GO
d_sym_105957	No_GO
d_sym_105958	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0045156;GO:0046872;GO:0016491;GO:0009772;GO:0006810
d_sym_105968	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0045156;GO:0046872;GO:0016491;GO:0009772;GO:0006810
d_sym_105969	GO:0009535;GO:0046872;GO:0004802
d_sym_105971	GO:0045335;GO:0005524;GO:0004612;GO:0006094
d_sym_105976	GO:0009535;GO:0031361;GO:0009055;GO:0020037;GO:0022900;GO:0015979;GO:0006810
d_sym_105985	GO:0010494;GO:0005849;GO:0003729;GO:0000166;GO:0005515;GO:0006379;GO:0006378;GO:0000184
d_sym_105998	No_GOcodes
d_sym_106001	GO:0004089;GO:0042803;GO:0008270;GO:0015976;GO:0051289
d_sym_106004	GO:0009507;GO:0000287;GO:0004497;GO:0016984;GO:0009853;GO:0019253
d_sym_106005	No_GOcodes
d_sym_106013	No_GO
d_sym_106023	No_GO
d_sym_106028	GO:0004089;GO:0042803;GO:0008270;GO:0015976;GO:0051289
d_sym_106031	GO:0005516
d_sym_106054	No_GOcodes
d_sym_106064	No_GO
d_sym_106073	No_GO
d_sym_106074	GO:0031969;GO:0016021;GO:0000287;GO:0004497;GO:0016984;GO:0009853;GO:0019253
d_sym_106078	GO:0005737;GO:0005525;GO:0003924;GO:0003746
d_sym_106080	No_GO
d_sym_106100	No_GO
d_sym_106112	GO:0005618;GO:0009507;GO:0022625;GO:0005730;GO:0005886;GO:0009506;GO:0005773;GO:0003735;GO:0006412
d_sym_106114	No_GO
d_sym_106129	No_GO
d_sym_106141	GO:0005886;GO:0055038;GO:0005524;GO:0005509;GO:0005525;GO:0003924;GO:0005515;GO:0032456;GO:0051260
d_sym_106145	GO:0016021;GO:0055085
d_sym_106159	No_GOcodes
d_sym_106166	No_GO
d_sym_106172	GO:0009535;GO:0046872;GO:0004802
d_sym_106173	No_GO
d_sym_106179	GO:0016021;GO:0005634;GO:0043565;GO:0003700;GO:0015299
d_sym_106203	GO:0005829;GO:0005730;GO:0030529;GO:0003723;GO:0006397;GO:0008380
d_sym_106214	No_GO
d_sym_106216	No_GOcodes
d_sym_106228	No_GO
d_sym_106241	GO:0005737;GO:0005525;GO:0003924;GO:0003746
d_sym_106262	GO:0005524;GO:0004674
d_sym_106265	GO:0005739;GO:0005777;GO:0033814;GO:0032934;GO:0006869
d_sym_106287	No_GO
d_sym_106288	GO:0016853
d_sym_106306	GO:0004089;GO:0042803;GO:0008270;GO:0015976;GO:0051289
d_sym_106318	No_GO
d_sym_106336	GO:0009535;GO:0016021;GO:0009522;GO:0009523;GO:0016168;GO:0046872;GO:0015979;GO:0018298
d_sym_106357	GO:0009535;GO:0046872;GO:0004802
d_sym_106362	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0015979;GO:0018298
d_sym_106370	No_GO
d_sym_106374	No_GOcodes
d_sym_106379	No_GO
d_sym_106397	No_GO
d_sym_106399	No_GO
d_sym_106400	No_GO
d_sym_106405	No_GO
d_sym_106410	GO:0008234;GO:0006508;GO:0006353
d_sym_106437	GO:0016021;GO:0005886;GO:0008519
d_sym_106438	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0045156;GO:0009772;GO:0018298
d_sym_106446	No_GO
d_sym_106449	GO:0016021;GO:0005886;GO:0008519
d_sym_106458	GO:0000139;GO:0016021;GO:0046872;GO:0004653;GO:0005529
d_sym_106466	GO:0005737;GO:0005524;GO:0051082;GO:0006457;GO:0006950
d_sym_106468	No_GO
d_sym_106474	GO:0005525;GO:0003924
d_sym_106475	GO:0005789;GO:0016021;GO:0016831;GO:0030170;GO:0008117;GO:0006915;GO:0019752;GO:0030149
d_sym_106489	GO:0005737;GO:0005874;GO:0005524;GO:0003777;GO:0005515;GO:0007018
d_sym_106505	GO:0016021;GO:0042651;GO:0005524;GO:0016887;GO:0004222;GO:0008270;GO:0030163;GO:0006508
d_sym_106507	No_GO
d_sym_106522	GO:0005737;GO:0005524;GO:0051082;GO:0006457;GO:0006950
d_sym_106529	GO:0005737;GO:0005525;GO:0003924;GO:0003743
d_sym_106548	GO:0005634;GO:0030529;GO:0000166;GO:0003723;GO:0006364
d_sym_106557	GO:0016323;GO:0030863;GO:0005887;GO:0030018;GO:0030506;GO:0015108;GO:0005452;GO:0043495;GO:0042803;GO:0015701;GO:0006873
d_sym_106588	GO:0022625;GO:0003735;GO:0006412
d_sym_106600	No_GOcodes
d_sym_106603	No_GO
d_sym_106613	No_GO
d_sym_106623	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0015979;GO:0018298
d_sym_106638	No_GO
d_sym_106651	GO:0006511
d_sym_106662	No_GO
d_sym_106675	GO:0031901;GO:0000139;GO:0016021;GO:0016746;GO:0008270
d_sym_106681	GO:0005681;GO:0008380
d_sym_106687	No_GO
d_sym_106741	No_GO
d_sym_106743	No_GO
d_sym_106759	GO:0003849;GO:0009073
d_sym_106765	No_GO
d_sym_106780	GO:0005737;GO:0016021;GO:0005634;GO:0008289;GO:0005215;GO:0006355;GO:0006351
d_sym_106782	GO:0005829;GO:0005739;GO:0004332;GO:0008270;GO:0006094;GO:0006096
d_sym_106806	No_GOcodes
d_sym_106816	No_GO
d_sym_106823	No_GO
d_sym_106842	No_GO
d_sym_106872	GO:0043025;GO:0008076;GO:0005249
d_sym_106874	No_GO
d_sym_106881	No_GO
d_sym_106885	GO:0005634;GO:0043626;GO:0003677;GO:0030337;GO:0006260;GO:0006275
d_sym_106897	No_GOcodes
d_sym_106905	GO:0009535;GO:0046872;GO:0004802
d_sym_106913	GO:0005524;GO:0006950
d_sym_106917	GO:0009507;GO:0003677;GO:0010019;GO:0031930
d_sym_106920	No_GO
d_sym_106926	GO:0048046;GO:0009941;GO:0009570;GO:0009579;GO:0005524;GO:0051082;GO:0006457;GO:0045036;GO:0046686;GO:0009408
d_sym_106935	No_GO
d_sym_106938	GO:0019904
d_sym_106954	No_GO
d_sym_106957	No_GO
d_sym_106962	GO:0008168;GO:0003676;GO:0008033
d_sym_106968	GO:0005615;GO:0004556;GO:0005509;GO:0031404;GO:0005515;GO:0016052
d_sym_106975	No_GO
d_sym_106993	No_GO
d_sym_107018	No_GO
d_sym_107040	No_GO
d_sym_107054	No_GOcodes
d_sym_107064	No_GOcodes
d_sym_107065	GO:0005840;GO:0003735;GO:0006412
d_sym_107081	GO:0005622;GO:0003677;GO:0003912;GO:0003887;GO:0006281
d_sym_107085	GO:0005615;GO:0003755;GO:0009405;GO:0006457
d_sym_107094	GO:0047304;GO:0030170;GO:0019700
d_sym_107099	No_GO
d_sym_107100	No_GO
d_sym_107110	GO:0005789;GO:0016021;GO:0001567;GO:0005506;GO:0006633;GO:0016126
d_sym_107114	GO:0005788;GO:0050660;GO:0016491;GO:0030433
d_sym_107125	No_GO
d_sym_107151	No_GO
d_sym_107163	GO:0008270
d_sym_107188	No_GO
d_sym_107216	GO:0005634;GO:0003677;GO:0003723;GO:0006355;GO:0006351
d_sym_107219	GO:0016021;GO:0005886;GO:0008519
d_sym_107233	No_GO
d_sym_107243	No_GO
d_sym_107244	GO:0009535;GO:0016021;GO:0009539;GO:0020037;GO:0009767;GO:0006810
d_sym_107245	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0015979;GO:0018298
d_sym_107247	No_GO
d_sym_107277	No_GO
d_sym_107283	No_GO
d_sym_107284	No_GO
d_sym_107289	No_GO
d_sym_107319	No_GOcodes
d_sym_107322	GO:0005525;GO:0003924;GO:0046872
d_sym_107345	GO:0034081;GO:0004315;GO:0000036;GO:0048037;GO:0000166;GO:0016491;GO:0071770;GO:0006633;GO:0097041;GO:0097040
d_sym_107350	GO:0008661;GO:0016114;GO:0009228
d_sym_107371	No_GO
d_sym_107373	No_GO
d_sym_107377	GO:0005840;GO:0003735;GO:0006412
d_sym_107378	GO:0031969;GO:0016021;GO:0000287;GO:0004497;GO:0016984;GO:0009853;GO:0019253
d_sym_107395	No_GO
d_sym_107425	No_GO
d_sym_107427	GO:0000139;GO:0016021;GO:0055085
d_sym_107440	No_GO
d_sym_107454	GO:0016021;GO:0005452
d_sym_107462	No_GO
d_sym_107483	GO:0016787
d_sym_107492	GO:0000148;GO:0005737;GO:0016021;GO:0030427;GO:0003843;GO:0034411;GO:2000100;GO:0009826
d_sym_107498	No_GOcodes
d_sym_107499	GO:0005524;GO:0016301;GO:0016874;GO:0046872;GO:0050242
d_sym_107526	No_GO
d_sym_107542	No_GO
d_sym_107559	No_GOcodes
d_sym_107562	No_GO
d_sym_107587	GO:0016323;GO:0005737;GO:0005856;GO:0005515;GO:0045184;GO:0007165
d_sym_107611	No_GOcodes
d_sym_107620	No_GO
d_sym_107621	GO:0005829;GO:0005886;GO:0034081;GO:0004315;GO:0000036;GO:0048037;GO:0000166;GO:0016491;GO:0031177;GO:0008270;GO:0071770;GO:0006633;GO:0097041;GO:0097040
d_sym_107637	No_GO
d_sym_107638	GO:0000139;GO:0016021;GO:0005351
d_sym_107642	No_GO
d_sym_107654	GO:0005524;GO:0046872;GO:0004674
d_sym_107658	GO:0005737;GO:0005634;GO:0004725;GO:0008138;GO:0046330;GO:0042127;GO:0007179
d_sym_107667	No_GO
d_sym_107673	No_GO
d_sym_107674	No_GO
d_sym_107676	No_GO
d_sym_107739	No_GO
d_sym_107751	No_GO
d_sym_107770	GO:0005737;GO:0005524;GO:0004818;GO:0006424
d_sym_107772	GO:0005576
d_sym_107789	No_GO
d_sym_107808	No_GO
d_sym_107819	GO:0005680;GO:0005829;GO:0005654;GO:0031625;GO:0004842;GO:0031145;GO:0051301;GO:0008054;GO:0007067;GO:0007094;GO:0051436;GO:0090129;GO:0031915;GO:0051437;GO:0070979;GO:0000079
d_sym_107848	No_GOcodes
d_sym_107860	No_GO
d_sym_107867	No_GO
d_sym_107873	No_GO
d_sym_107907	No_GO
d_sym_107929	No_GO
d_sym_107948	GO:0009570;GO:0009535;GO:0005524;GO:0017038;GO:0006605
d_sym_107956	No_GO
d_sym_107979	No_GO
d_sym_107980	No_GO
d_sym_108026	No_GO
d_sym_108033	GO:0004089;GO:0042803;GO:0008270;GO:0015976;GO:0051289
d_sym_108034	No_GOcodes
d_sym_108037	GO:0005929;GO:0030286;GO:0035086;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0030030;GO:0007018
d_sym_108054	No_GO
d_sym_108100	GO:0005829;GO:0046872;GO:0042803;GO:0004750;GO:0006098
d_sym_108106	No_GO
d_sym_108135	GO:0005769;GO:0005770;GO:0005874;GO:0008017;GO:0008270;GO:0006886
d_sym_108157	No_GO
d_sym_108163	GO:0016323;GO:0005829;GO:0031430;GO:0016529;GO:0014731;GO:0008093;GO:0019899;GO:0030507;GO:0005200;GO:0007411;GO:0007010;GO:0006887;GO:0045199;GO:0007165
d_sym_108187	GO:0009982;GO:0003723;GO:0001522
d_sym_108191	No_GO
d_sym_108200	GO:0016021;GO:0005886
d_sym_108248	No_GO
d_sym_108257	No_GO
d_sym_108261	No_GO
d_sym_108266	GO:0005524;GO:0004674
d_sym_108268	No_GO
d_sym_108269	GO:0016021;GO:0015293;GO:0006817
d_sym_108277	GO:0008168;GO:0003723
d_sym_108284	No_GOcodes
d_sym_108285	No_GO
d_sym_108295	No_GO
d_sym_108305	No_GO
d_sym_108314	GO:0005509
d_sym_108318	GO:0016021;GO:0005886
d_sym_108340	No_GO
d_sym_108342	No_GOcodes
d_sym_108344	GO:0016021;GO:0005886;GO:0005215
d_sym_108367	No_GO
d_sym_108374	No_GO
d_sym_108377	No_GO
d_sym_108389	No_GO
d_sym_108394	GO:0005524;GO:0008026;GO:0003676
d_sym_108398	GO:0005622;GO:0050662;GO:0008446;GO:0000166;GO:0019673;GO:0009103
d_sym_108424	GO:0005622;GO:0008270
d_sym_108432	No_GO
d_sym_108443	No_GO
d_sym_108450	No_GOcodes
d_sym_108451	GO:0005525;GO:0000917;GO:0007049
d_sym_108452	GO:0009535;GO:0009538;GO:0015979
d_sym_108465	GO:0016021
d_sym_108477	No_GO
d_sym_108485	GO:0004519;GO:0004527
d_sym_108490	GO:0045180;GO:0009925;GO:0071458;GO:0071556;GO:0005887;GO:0030027;GO:0005932;GO:0072686;GO:0031512;GO:0031513;GO:0002133;GO:0042805;GO:0051117;GO:0005509;GO:0048763;GO:0043398;GO:0044325;GO:0005267;GO:0042803;GO:0005102;GO:0005245;GO:0005247;GO:0005248;GO:0035904;GO:0001658;GO:0007050;GO:0071498;GO:0071464;GO:0071470;GO:0034614;GO:0051298;GO:0042994;GO:0050982;GO:0003127;GO:0061371;GO:0001892;GO:0007507;GO:0007259;GO:0001889;GO:0072177;GO:0072218;GO:0072214;GO:0072219;GO:0072235;GO:0072075;GO:0072284;GO:0072208;GO:0035502;GO:0008285;GO:2000134;GO:0060315;GO:0021915;GO:0060674;GO:0071158;GO:0031659;GO:0031587;GO:0045429;GO:0045944;GO:0090279;GO:0030814;GO:0051209;GO:0061333;GO:0021510
d_sym_108499	GO:0005524;GO:0046872;GO:0004674
d_sym_108511	No_GO
d_sym_108515	No_GO
d_sym_108539	No_GO
d_sym_108544	GO:0051507;GO:0030246;GO:0051505;GO:0051506;GO:0046872;GO:0051508;GO:0051509;GO:0030259;GO:0016126
d_sym_108550	No_GO
d_sym_108585	GO:0005524;GO:0004075;GO:0046872
d_sym_108589	GO:0009501;GO:0009507;GO:0000166;GO:0009011;GO:0019252
d_sym_108592	No_GO
d_sym_108595	No_GO
d_sym_108605	No_GO
d_sym_108624	GO:0005886;GO:0005525;GO:0003924;GO:0006412
d_sym_108628	GO:0031072;GO:0051082;GO:0006457
d_sym_108633	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0045156;GO:0009772;GO:0018298
d_sym_108636	No_GOcodes
d_sym_108658	No_GO
d_sym_108675	GO:0035085;GO:0005737;GO:0030286;GO:0005874;GO:0005524;GO:0003777;GO:0007018
d_sym_108713	No_GO
d_sym_108718	GO:0000166
d_sym_108727	No_GO
d_sym_108747	GO:0005737;GO:0005524;GO:0017111;GO:0005515;GO:0006635;GO:0016558
d_sym_108766	No_GO
d_sym_108779	GO:0016787;GO:0046872
d_sym_108789	GO:0008074;GO:0070025;GO:0005525;GO:0004383;GO:0020037;GO:0070026;GO:0019826;GO:0046982;GO:0042803;GO:0006184;GO:0035556;GO:0001666;GO:0000302
d_sym_108797	No_GO
d_sym_108802	No_GOcodes
d_sym_108803	GO:0005759;GO:0004047;GO:0008480;GO:0006546
d_sym_108805	No_GO
d_sym_108809	GO:0016021;GO:0005886
d_sym_108816	GO:0009507;GO:0005739;GO:0004526;GO:0008033
d_sym_108825	No_GO
d_sym_108844	GO:0043234;GO:0003676;GO:0005515;GO:0008276;GO:0030307
d_sym_108845	GO:0016021
d_sym_108855	No_GO
d_sym_108864	GO:0005524;GO:0000287;GO:0030955;GO:0004743;GO:0006096
d_sym_108866	No_GO
d_sym_108872	No_GO
d_sym_108885	No_GO
d_sym_108891	No_GO
d_sym_108911	No_GO
d_sym_108926	GO:0005634;GO:0005524;GO:0003677;GO:0004386
d_sym_108931	No_GO
d_sym_108940	No_GO
d_sym_108946	No_GO
d_sym_108956	No_GOcodes
d_sym_108965	No_GOcodes
d_sym_108982	No_GO
d_sym_108988	No_GO
d_sym_109007	GO:0016747
d_sym_109022	No_GO
d_sym_109026	No_GOcodes
d_sym_109053	No_GO
d_sym_109083	No_GOcodes
d_sym_109085	No_GO
d_sym_109094	GO:0000036;GO:0048037;GO:0047879;GO:0000166;GO:0031177;GO:0017000
d_sym_109097	GO:0000166;GO:0016740;GO:0009058
d_sym_109111	No_GO
d_sym_109127	No_GO
d_sym_109149	No_GO
d_sym_109154	GO:0005737;GO:0005524;GO:0004822;GO:0006428
d_sym_109160	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0015979;GO:0018298
d_sym_109177	No_GO
d_sym_109196	No_GO
d_sym_109203	No_GO
d_sym_109213	GO:0003684;GO:0003906;GO:0008270;GO:0006289
d_sym_109218	No_GO
d_sym_109226	No_GO
d_sym_109241	GO:0005737;GO:0070330;GO:0009055;GO:0010181;GO:0020037;GO:0003958;GO:0022900;GO:0006810
d_sym_109247	No_GO
d_sym_109253	No_GOcodes
d_sym_109254	No_GO
d_sym_109280	No_GOcodes
d_sym_109286	GO:0009941;GO:0009570;GO:0009505;GO:0009579;GO:0004601;GO:0051920;GO:0042742
d_sym_109301	GO:0016020
d_sym_109305	GO:0016021;GO:0005524;GO:0042626
d_sym_109324	GO:0005737;GO:0005634;GO:0005085
d_sym_109359	No_GO
d_sym_109365	No_GO
d_sym_109400	No_GO
d_sym_109403	GO:0009507;GO:0003677;GO:0010019;GO:0031930
d_sym_109412	GO:0030176;GO:0016702;GO:0018193
d_sym_109413	GO:0005524
d_sym_109423	GO:0005737;GO:0016021;GO:0016627;GO:0006629
d_sym_109442	GO:0005634;GO:0005886;GO:0005515;GO:0010187;GO:0009737;GO:0009651
d_sym_109447	GO:0005829;GO:0004633;GO:0015937;GO:0042538
d_sym_109467	No_GO
d_sym_109482	GO:0016021;GO:0005743;GO:0005524;GO:0042626;GO:0006879;GO:0006811;GO:0046686
d_sym_109496	No_GO
d_sym_109512	No_GO
d_sym_109518	No_GO
d_sym_109538	No_GO
d_sym_109592	No_GO
d_sym_109611	No_GO
d_sym_109642	No_GO
d_sym_109669	No_GO
d_sym_109689	No_GO
d_sym_109692	GO:0071013;GO:0005875;GO:0005703;GO:0071011;GO:0005524;GO:0008026;GO:0005515;GO:0003723;GO:0019730;GO:0000398;GO:0000381;GO:0006417;GO:0016246
d_sym_109714	No_GO
d_sym_109749	No_GO
d_sym_109757	GO:0009501;GO:0009507;GO:0003844;GO:0043169;GO:0004553;GO:0005978;GO:0019252
d_sym_109759	No_GO
d_sym_109793	No_GOcodes
d_sym_109816	GO:0005524;GO:0017111
d_sym_109837	No_GO
d_sym_109849	No_GO
d_sym_109882	No_GO
d_sym_109885	GO:0005524;GO:0008026;GO:0003723;GO:0009409;GO:0009651;GO:0009414
d_sym_109888	No_GO
d_sym_109889	No_GO
d_sym_109896	GO:0016021;GO:0005886
d_sym_109897	No_GO
d_sym_109909	GO:0009507;GO:0003677;GO:0010019;GO:0031930
d_sym_109914	No_GOcodes
d_sym_109915	GO:0016757
d_sym_109930	GO:0005945;GO:0003872;GO:0005524;GO:0047334;GO:0006096
d_sym_109940	No_GO
d_sym_109971	No_GOcodes
d_sym_109975	No_GO
d_sym_109985	No_GO
d_sym_109994	No_GO
d_sym_110003	GO:0016021;GO:0005886;GO:0009678;GO:0004427;GO:0015992
d_sym_110006	GO:0016021;GO:0005886
d_sym_110022	No_GO
d_sym_110071	GO:0000139;GO:0016021;GO:0005338
d_sym_110077	No_GOcodes
d_sym_110086	No_GO
d_sym_110107	GO:0000152;GO:0005524;GO:0005515;GO:0004674;GO:0009738;GO:0005975;GO:0009594;GO:0003006;GO:0006633;GO:0042128;GO:0010260;GO:0080022;GO:0006950;GO:0010182;GO:0010050
d_sym_110108	GO:0003676;GO:0008270
d_sym_110118	No_GOcodes
d_sym_110123	No_GO
d_sym_110127	GO:0005524;GO:0016301
d_sym_110156	No_GO
d_sym_110164	No_GO
d_sym_110174	GO:0008168
d_sym_110193	GO:0016779;GO:0009058
d_sym_110197	No_GO
d_sym_110207	GO:0000139;GO:0016021;GO:0004559;GO:0005509;GO:0004571;GO:0006491;GO:0048364
d_sym_110235	GO:0005829;GO:0048471;GO:0042296;GO:0005515;GO:0004842;GO:0019221;GO:0045087;GO:0032020;GO:0032480;GO:0042787;GO:0000079;GO:0050688;GO:0009615
d_sym_110241	No_GOcodes
d_sym_110254	No_GO
d_sym_110265	No_GO
d_sym_110272	No_GO
d_sym_110274	GO:0005634;GO:0000166;GO:0003723;GO:0006378
d_sym_110283	No_GO
d_sym_110303	GO:0005524;GO:0046872;GO:0004674
d_sym_110309	No_GO
d_sym_110316	No_GOcodes
d_sym_110330	No_GO
d_sym_110335	No_GO
d_sym_110362	No_GO
d_sym_110366	No_GOcodes
d_sym_110367	GO:0005886;GO:0005524;GO:0015407
d_sym_110372	No_GO
d_sym_110399	GO:0000036;GO:0050660;GO:0004499;GO:0050661;GO:0009058
d_sym_110401	No_GO
d_sym_110415	GO:0005886;GO:0009536;GO:0016705;GO:0016117;GO:0009635
d_sym_110436	No_GO
d_sym_110442	No_GO
d_sym_110504	No_GO
d_sym_110512	GO:0005488
d_sym_110529	No_GO
d_sym_110536	GO:0005737;GO:0005615;GO:0043169;GO:0008061;GO:0004568;GO:0006915;GO:0006032;GO:0090197;GO:0002532
